,mbti,function_pair,danceability,valence,energy,loudness,acousticness,instrumentalness,liveness,major_count,minor_count,mind,energy_aspect,nature,tactics
1137,ENFJ,NF,0.5706585559375827,0.28117209971236806,0.525750362243842,0.6910668441114058,0.45209406212494163,0.01509506046173423,0.2127980383575441,26.0,24.0,Extrovert,Intuitive,Feeling,Judging
1138,ENFJ,NF,0.7479401053852258,0.6415787791626717,0.5610931537240789,0.7057930432997186,0.4018976101097382,0.04982961139932598,0.24952495410951386,34.0,5.0,Extrovert,Intuitive,Feeling,Judging
1139,ENFJ,NF,0.7117164771224546,0.6226575437984835,0.6933754853440218,0.7998006529425268,0.23141913654332538,0.010607106145989894,0.23715260991863363,25.0,8.0,Extrovert,Intuitive,Feeling,Judging
1140,ENFJ,NF,0.6647051044697171,0.640827241131352,0.7480335334299317,0.7966988002701229,0.17851429799222923,0.00286366251590609,0.3376537779003471,11.0,5.0,Extrovert,Intuitive,Feeling,Judging
1141,ENFJ,NF,0.5865115048928855,0.44097075743048886,0.5651003932933141,0.6734126183553585,0.35431816554445783,0.28186538512997633,0.2336045180126979,37.0,13.0,Extrovert,Intuitive,Feeling,Judging
1142,ENFJ,NF,0.7379000264480297,0.6146883988494728,0.686131235768992,0.7688935416331132,0.17082284017168783,0.022187396836938628,0.25775334384498694,32.0,18.0,Extrovert,Intuitive,Feeling,Judging
1143,ENFJ,NF,0.6074821475800054,0.41181208053691276,0.5377768577934176,0.7101448096000995,0.44460540287638073,0.047101576731503364,0.2194437616532473,46.0,4.0,Extrovert,Intuitive,Feeling,Judging
1144,ENFJ,NF,0.7433526260433134,0.6112176414189837,0.6536274929837821,0.7542804337868083,0.21962192449086662,0.0006981817259440466,0.26786522199048374,29.0,14.0,Extrovert,Intuitive,Feeling,Judging
1145,ENFJ,NF,0.6863660407299658,0.5364932885906041,0.6364624301386878,0.7571396077567085,0.19510262617221671,0.20959954608253045,0.34435907889136025,8.0,12.0,Extrovert,Intuitive,Feeling,Judging
1146,ENFJ,NF,0.6346469188045492,0.39948599126451473,0.6613307573771245,0.757774054326597,0.27167761752680086,0.06767502441980244,0.22824877047624176,27.0,18.0,Extrovert,Intuitive,Feeling,Judging
1147,ENFJ,NF,0.696696641100238,0.6479386385426656,0.7317946594907887,0.7702548366406433,0.1297288594153665,0.012982479549172879,0.33498402268598715,25.0,25.0,Extrovert,Intuitive,Feeling,Judging
1148,ENFJ,NF,0.6642800468507952,0.4932543487193534,0.7084700988654622,0.7721624617726202,0.16085171634511536,0.011772188952657917,0.25297770712911094,13.0,8.0,Extrovert,Intuitive,Feeling,Judging
1149,ENFJ,NF,0.5715154720973288,0.3558748801534037,0.33132105154212377,0.5579530562595894,0.7160336866087594,0.11008177596800582,0.21132920461153845,45.0,5.0,Extrovert,Intuitive,Feeling,Judging
1150,ENFJ,NF,0.7549669399629728,0.4964765100671142,0.5919892361829849,0.7427321403847837,0.2717436278199313,0.058028002763133975,0.2977056217363412,33.0,17.0,Extrovert,Intuitive,Feeling,Judging
1151,ENFJ,NF,0.6341395975090764,0.48777019959905865,0.7022826066502325,0.7809943275735716,0.11467288890039558,0.02819885128323774,0.24672455524858705,8.0,14.0,Extrovert,Intuitive,Feeling,Judging
1152,ENFJ,NF,0.7058370801375298,0.639170661553212,0.6729360380873524,0.7019307569939505,0.20825797921031758,0.05192130179967279,0.27348185540680686,33.0,17.0,Extrovert,Intuitive,Feeling,Judging
1153,ENFJ,NF,0.7309970907167417,0.6552812400127837,0.3280894224798178,0.5851429588627712,0.8367406443038575,0.0030665068169423012,0.25701093331894465,24.0,6.0,Extrovert,Intuitive,Feeling,Judging
1154,ENFJ,NF,0.6869611213964559,0.5366155321188879,0.6481680811426206,0.7544768912133772,0.24306560345002945,0.04230350816215234,0.25155426591286506,39.0,11.0,Extrovert,Intuitive,Feeling,Judging
1155,ENFJ,NF,0.7261019054080472,0.5642221434824296,0.5693618208490455,0.6984925919524068,0.3864668949115426,0.000795235806928304,0.2647941013096471,18.0,5.0,Extrovert,Intuitive,Feeling,Judging
1156,ENFJ,NF,0.6349186121997548,0.506419964263924,0.6382783538134398,0.7447638646683327,0.25507791045383355,0.06039231552940782,0.20452624252706983,34.0,10.0,Extrovert,Intuitive,Feeling,Judging
1157,ENFJ,NF,0.6601824914043904,0.543039309683605,0.6043469261022563,0.7123494757186088,0.38175132732561684,0.019746475331757864,0.26037026600878904,43.0,7.0,Extrovert,Intuitive,Feeling,Judging
1158,ENFJ,NF,0.5651362073525521,0.5456423777564718,0.7484785758642102,0.7132611687053033,0.10248587237331924,0.11739067624068351,0.28141955287501724,37.0,13.0,Extrovert,Intuitive,Feeling,Judging
1159,ENFJ,NF,0.673318114116288,0.48802795579552904,0.7301528505594352,0.7716069679330945,0.12675518002271896,0.012328237353973896,0.2753471638256066,13.0,6.0,Extrovert,Intuitive,Feeling,Judging
1160,ENFJ,NF,0.6926738957947634,0.6248668371151593,0.6628487315715633,0.7074770729906315,0.23278149587167268,0.04305908198509355,0.2715177482412297,11.0,7.0,Extrovert,Intuitive,Feeling,Judging
1161,ENFJ,NF,0.7015009256810368,0.5677382949824226,0.6211188159801282,0.7513643889882542,0.3345246207883264,0.04464184966369747,0.23565663862892852,20.0,4.0,Extrovert,Intuitive,Feeling,Judging
1162,ENFJ,NF,0.6440677069558318,0.6218935762224354,0.6730821776029806,0.7168961863508829,0.22924516263552955,0.08495417473186694,0.21376926720184175,27.0,23.0,Extrovert,Intuitive,Feeling,Judging
1163,ENFJ,NF,0.6975297540333245,0.5595757430488973,0.6465804181328917,0.7508947679231901,0.22389057954799738,0.02247943443010362,0.23003135510404737,33.0,17.0,Extrovert,Intuitive,Feeling,Judging
1164,ENFJ,NF,0.5919386405712775,0.4126054650047939,0.6182156903332643,0.701333491564311,0.2609423584694563,0.07692166006180684,0.23448581826030132,27.0,23.0,Extrovert,Intuitive,Feeling,Judging
1165,ENFJ,NF,0.7315683681565722,0.6718000958772772,0.7454564272407369,0.7593181940194341,0.14607335381110279,0.07783795309943635,0.27961198808146315,34.0,16.0,Extrovert,Intuitive,Feeling,Judging
1166,ENFJ,NF,0.8018830997090718,0.5516299137104508,0.527696129165804,0.7240758604515799,0.3500050712992535,0.021445361643337466,0.255541100366309,34.0,16.0,Extrovert,Intuitive,Feeling,Judging
1167,ENFJ,NF,0.6329958060981601,0.6889695475505638,0.7608845649623958,0.7964651791609264,0.12826691208023722,0.337767361778378,0.2218702635821442,23.0,19.0,Extrovert,Intuitive,Feeling,Judging
1168,ENFJ,NF,0.6827980889891788,0.6234853430162585,0.6313150442399926,0.6887079653125474,0.34037694878927394,0.10592665140187275,0.2629933109706638,34.0,13.0,Extrovert,Intuitive,Feeling,Judging
1169,ENFJ,NF,0.7481651679449881,0.6266478906999041,0.6631002897950735,0.7616826910850971,0.23850941587501784,0.027338264520087148,0.2594205825574494,26.0,6.0,Extrovert,Intuitive,Feeling,Judging
1170,ENFJ,NF,0.8342554879661468,0.5476845637583894,0.6479196853653488,0.7576094124827287,0.18492060456884807,0.04458201148882021,0.299486207950887,24.0,26.0,Extrovert,Intuitive,Feeling,Judging
1171,ENFJ,NF,0.3000241482009589,0.20152465713452003,0.19358220910244525,0.3001415602139509,0.8938166039745034,0.8396718383218859,0.26176389859495036,16.0,7.0,Extrovert,Intuitive,Feeling,Judging
1172,ENFJ,NF,0.3453800581856651,0.14390460210930012,0.17157151728420617,0.26777388793291,0.9333997843731566,0.960916197055081,0.1999922061882865,33.0,17.0,Extrovert,Intuitive,Feeling,Judging
1173,ENFJ,NF,0.70463218347376,0.6854654613523262,0.7330139673339837,0.7262664633882985,0.14694029771228254,0.20708159191835251,0.32568426383737015,12.0,9.0,Extrovert,Intuitive,Feeling,Judging
1174,ENFJ,NF,0.7001200333652067,0.6888567249305505,0.7110780270581554,0.7505563985122521,0.19463160096411383,0.10479168263112991,0.2772298794756962,29.0,10.0,Extrovert,Intuitive,Feeling,Judging
1175,ENFJ,NF,0.658296543445975,0.667822110775131,0.6673646163399838,0.7196768697391731,0.2878383643655517,0.029265996532099003,0.2874602181252701,21.0,5.0,Extrovert,Intuitive,Feeling,Judging
1176,ENFJ,NF,0.6217931764083575,0.40308405241291156,0.3569251822719013,0.564648028690039,0.6753030416042277,0.06670508089438276,0.25592179809231475,17.0,1.0,Extrovert,Intuitive,Feeling,Judging
1177,ENFJ,NF,0.6920550119016133,0.7337727708533078,0.616373421651832,0.7503180725206477,0.4597280253870096,0.007597357498636611,0.28614979706113347,41.0,9.0,Extrovert,Intuitive,Feeling,Judging
1178,INTP,NT,0.6970774927267918,0.5090508149568553,0.5655143862554336,0.7033780053289933,0.31948393986858975,0.041211995709870934,0.26709392742162724,36.0,14.0,Introvert,Intuitive,Thinking,Prospecting
1179,INTP,NT,0.6702274530547474,0.5855105465004794,0.6695094183398882,0.7123884118413282,0.2120632620679835,0.10150583995637157,0.23685693559313906,29.0,21.0,Introvert,Intuitive,Thinking,Prospecting
1180,INTP,NT,0.6379026712509919,0.4684803451581976,0.6603146346512109,0.6898370503485319,0.21048068512378196,0.44735540156335213,0.2578612581610202,29.0,21.0,Introvert,Intuitive,Thinking,Prospecting
1181,INTP,NT,0.7390187781010314,0.6476174496644296,0.6706892982819292,0.7537158002107862,0.20735208201956917,0.042467796691510636,0.3176008249449937,31.0,19.0,Introvert,Intuitive,Thinking,Prospecting
1182,INTP,NT,0.6514467072203121,0.4298753595397891,0.669391430345684,0.7280304481609887,0.22246005817856346,0.13390660498091256,0.30346404954466155,25.0,25.0,Introvert,Intuitive,Thinking,Prospecting
1183,INTP,NT,0.6634435334567576,0.591725790987536,0.7179051956116748,0.756433982362897,0.14424614007607967,0.06273591950554445,0.35339540404918496,18.0,32.0,Introvert,Intuitive,Thinking,Prospecting
1184,INTP,NT,0.7008622057656706,0.579602109300096,0.6192920720347754,0.6895747825030445,0.2847199698936106,0.12339832059625523,0.26958794716994705,36.0,14.0,Introvert,Intuitive,Thinking,Prospecting
1185,INTP,NT,0.6811531340915101,0.5526869606903164,0.5989898571724281,0.7072370893411657,0.30081083830020955,0.11109883279403746,0.2615453330055935,31.0,19.0,Introvert,Intuitive,Thinking,Prospecting
1186,INTP,NT,0.6920074054482941,0.4950886864813039,0.6698592423928794,0.7294945933040041,0.20229903985028178,0.19925476633339395,0.2536705855550691,31.0,19.0,Introvert,Intuitive,Thinking,Prospecting
1187,INTP,NT,0.8041682094683946,0.6630105465004794,0.6820741047402195,0.7892784384862946,0.23688687727577862,0.010323074931830576,0.30039448677749864,23.0,27.0,Introvert,Intuitive,Thinking,Prospecting
1188,INTP,NT,0.6729648241206031,0.6241850431447749,0.6643552059614988,0.7511180996459581,0.2571431680872272,0.07734536084348301,0.25627551723931197,29.0,21.0,Introvert,Intuitive,Thinking,Prospecting
1189,INTP,NT,0.6469240941549855,0.566418983700863,0.6914096460360173,0.7684358585302037,0.1770589637706218,0.1125123690965278,0.23712971900311153,36.0,14.0,Introvert,Intuitive,Thinking,Prospecting
1190,INTP,NT,0.7282121131975668,0.5845949185043147,0.6831504864417305,0.746041710815935,0.21293320653390024,0.04967747435011806,0.2494619272297794,35.0,15.0,Introvert,Intuitive,Thinking,Prospecting
1191,INTP,NT,0.7577995239354668,0.6053835091083414,0.6217574001241979,0.7238209390443414,0.27982119245712894,0.08827975909834576,0.2568001007200283,29.0,21.0,Introvert,Intuitive,Thinking,Prospecting
1192,INTP,NT,0.660087278497752,0.5946524448705658,0.5115379838542745,0.6410383342798937,0.4310308183648976,0.10714565802581338,0.2745220295085702,31.0,19.0,Introvert,Intuitive,Thinking,Prospecting
1193,INTP,NT,0.6542792911928063,0.4946380632790029,0.5455392258331607,0.6912556475744038,0.3329186313798084,0.08925018498454826,0.27039130930041533,36.0,14.0,Introvert,Intuitive,Thinking,Prospecting
1194,INTP,NT,0.6083794257327829,0.48545166534661716,0.6344667140658609,0.642722744806234,0.2126874350488256,0.18546823154683334,0.24031462497038217,26.0,20.0,Introvert,Intuitive,Thinking,Prospecting
1195,INTP,NT,0.6587781010314733,0.45873921380632793,0.5999089215483338,0.6842324526084094,0.22162977277812804,0.19096820396291572,0.2954154401405284,22.0,28.0,Introvert,Intuitive,Thinking,Prospecting
1196,INTP,NT,0.7277122454377151,0.458688878235858,0.6613537569861312,0.73469146372131,0.21208527431396088,0.056096801599709145,0.25559805514421546,20.0,30.0,Introvert,Intuitive,Thinking,Prospecting
1197,INTP,NT,0.6583728358391147,0.5444477223000713,0.5993795413170283,0.6922106091986824,0.2912720679782662,0.1769051674520716,0.26377902099579087,27.0,12.0,Introvert,Intuitive,Thinking,Prospecting
1198,INTP,NT,0.6645384818830997,0.49824304889741133,0.6136824673980542,0.7271407944890411,0.28122835696413684,0.10644545464460997,0.25257345667539954,39.0,11.0,Introvert,Intuitive,Thinking,Prospecting
1199,INTP,NT,0.7437556202062946,0.6311601150527325,0.7508176361001864,0.7564861420744646,0.19535056652901803,0.24600431027085987,0.24927607479661149,29.0,21.0,Introvert,Intuitive,Thinking,Prospecting
1200,INTP,NT,0.6756984367822492,0.4323434424988646,0.4248330409961978,0.650023414913002,0.4820983682379732,0.05431036060429202,0.2852393094619713,14.0,5.0,Introvert,Intuitive,Thinking,Prospecting
1201,INTP,NT,0.7058608833641895,0.5375239693192713,0.686172635065204,0.757034921011661,0.16502513069834612,0.0828249716051627,0.23610453300079737,29.0,21.0,Introvert,Intuitive,Thinking,Prospecting
1202,INTP,NT,0.6638481883099709,0.482068552253116,0.6385220451252329,0.7131076281459002,0.2293079659879168,0.1905858886747863,0.24818194353683176,30.0,20.0,Introvert,Intuitive,Thinking,Prospecting
1203,INTP,NT,0.6489473684210528,0.507770853307766,0.6123162906230595,0.6835514377827319,0.26875798734717965,0.14710197927649518,0.2500374702486226,32.0,18.0,Introvert,Intuitive,Thinking,Prospecting
1204,INTP,NT,0.6563263686855331,0.5459372003835091,0.6433657627820327,0.6908574706213109,0.2174801033381476,0.1693652348300308,0.27347885778691716,35.0,15.0,Introvert,Intuitive,Thinking,Prospecting
1205,INTP,NT,0.7359719650886009,0.4486409395973155,0.6064168909128544,0.7335505618612483,0.22961329563253927,0.0346606904926377,0.3050947547647168,23.0,27.0,Introvert,Intuitive,Thinking,Prospecting
1206,INTP,NT,0.7691060565987835,0.5832694151486099,0.6891326847443592,0.7655259343397953,0.17020616774141056,0.05714426438829304,0.2882481309839987,25.0,25.0,Introvert,Intuitive,Thinking,Prospecting
1207,INTP,NT,0.7360195715419201,0.4058964525407478,0.5646036017387704,0.7148311025591034,0.246051404625806,0.019425951863297583,0.20641610561214396,28.0,22.0,Introvert,Intuitive,Thinking,Prospecting
1208,INTP,NT,0.7807735126058692,0.336384311801824,0.27826681365021444,0.46587037321417635,0.7542847438094803,0.8884980743458908,0.23248982168623225,26.0,17.0,Introvert,Intuitive,Thinking,Prospecting
1209,INTP,NT,0.6837714890240677,0.5146476510067114,0.6235210101428276,0.6730680704014828,0.28468648670640173,0.279686032212325,0.29086205552791083,28.0,22.0,Introvert,Intuitive,Thinking,Prospecting
1210,INTP,NT,0.6151943930177203,0.4787871524448705,0.718567584351066,0.7348442696368882,0.1868996021074473,0.16068482094164688,0.27602083945347394,29.0,21.0,Introvert,Intuitive,Thinking,Prospecting
1211,INTP,NT,0.7252367098651152,0.4515627996164908,0.4372531566963361,0.6369434295999299,0.5653019792916862,0.06980962086893291,0.2173634134497209,32.0,18.0,Introvert,Intuitive,Thinking,Prospecting
1212,INTP,NT,0.6511372652737372,0.542627037392138,0.6308424756779134,0.6867059983668302,0.30395212270387933,0.23403462352299573,0.288679788248131,32.0,18.0,Introvert,Intuitive,Thinking,Prospecting
1213,INTP,NT,0.6589993310204273,0.49429318707348713,0.5795505741108283,0.696451653704857,0.31603335754448647,0.04358374188650184,0.263318865996869,24.0,10.0,Introvert,Intuitive,Thinking,Prospecting
1214,INTP,NT,0.6750357048399895,0.5471596356663472,0.5922997309045748,0.7010557961985007,0.32703879248967643,0.05347769372841302,0.25722276512449116,34.0,16.0,Introvert,Intuitive,Thinking,Prospecting
1215,INTP,NT,0.6237635546151812,0.5570373921380634,0.7364520803146346,0.758830390519704,0.17566689517687506,0.011447184366478713,0.3063327717792073,34.0,16.0,Introvert,Intuitive,Thinking,Prospecting
1216,INTP,NT,0.7071462576038086,0.7210426653883031,0.7622024425584766,0.757978203682826,0.24513281189609232,0.30725417625886203,0.2654182579032248,35.0,15.0,Introvert,Intuitive,Thinking,Prospecting
1217,INTP,NT,0.7010050251256283,0.6355656759348035,0.6133098737321465,0.6869506347605203,0.4177589942838545,0.12958630983457542,0.3240457077080798,38.0,12.0,Introvert,Intuitive,Thinking,Prospecting
1218,INTP,NT,0.8162126421581593,0.7258149568552253,0.8296625957358723,0.8516217827545187,0.1162225838605342,0.014208721832394109,0.2664044748469715,29.0,21.0,Introvert,Intuitive,Thinking,Prospecting
1219,INTP,NT,0.7499920655911134,0.6712296260786194,0.6048851169530118,0.726896892739176,0.3567206411847272,0.042310954662788586,0.21264515974316375,37.0,13.0,Introvert,Intuitive,Thinking,Prospecting
1220,INTP,NT,0.6716080402010051,0.46044822627037396,0.550010349824053,0.710671549222549,0.3968001790109645,0.04572893684784585,0.25328988782906375,29.0,21.0,Introvert,Intuitive,Thinking,Prospecting
1221,INTP,NT,0.6774468316816279,0.5948973549151204,0.6859802501004542,0.7291044110042997,0.25196230000370945,0.21059560379396258,0.2699841619871468,21.0,13.0,Introvert,Intuitive,Thinking,Prospecting
1222,INTP,NT,0.7328061359428724,0.6078859060402685,0.7553301593872903,0.7617447225730617,0.1962105209625907,0.2748806303581167,0.24675507646928338,27.0,23.0,Introvert,Intuitive,Thinking,Prospecting
1223,INTP,NT,0.6610394075641366,0.48719319271332695,0.6063713516870214,0.7093433131871392,0.2532280152159319,0.13344936833303037,0.2615393377658139,32.0,18.0,Introvert,Intuitive,Thinking,Prospecting
1224,INTP,NT,0.6368553292779688,0.45168024928092043,0.6915338439246531,0.7328284069813767,0.14761075489737374,0.19678210841665153,0.31601208640339573,20.0,30.0,Introvert,Intuitive,Thinking,Prospecting
1225,INTP,NT,0.6851610023803227,0.5022670981144135,0.6044081625612364,0.7237172930447124,0.2854421791194559,0.10678100686238862,0.22755369736429268,35.0,13.0,Introvert,Intuitive,Thinking,Prospecting
1226,INTP,NT,0.744231684739487,0.5440028763183125,0.6073069757814118,0.7259073275070427,0.27725736894566616,0.02917717149609162,0.2747558438599752,26.0,24.0,Introvert,Intuitive,Thinking,Prospecting
1227,INTP,NT,0.5152922507273209,0.38732502396931934,0.4370523701097081,0.5596280441803494,0.5977786366687688,0.46086633702963087,0.25703991031121276,19.0,6.0,Introvert,Intuitive,Thinking,Prospecting
1228,INTP,NT,0.6401216609362603,0.42368967721316725,0.6017387704409025,0.6998277982316433,0.2693722049313904,0.16550956577591955,0.26940609156329864,19.0,26.0,Introvert,Intuitive,Thinking,Prospecting
1229,INTP,NT,0.64216123456942,0.5372332716448527,0.6875171494177621,0.7528624003573601,0.2200071126581662,0.11111340728746988,0.30051139395320103,28.0,15.0,Introvert,Intuitive,Thinking,Prospecting
1230,INTP,NT,0.6232478180375564,0.49989346969212745,0.6335242300880883,0.6654676902703961,0.3274419287979369,0.22416192449857597,0.31754786699360715,13.0,5.0,Introvert,Intuitive,Thinking,Prospecting
1231,INTP,NT,0.7760105116849647,0.8121519348850493,0.8832363679604681,0.7876566731660402,0.036549377551696134,0.026405170433228757,0.3295340946097309,25.0,22.0,Introvert,Intuitive,Thinking,Prospecting
1232,INTP,NT,0.7760105116849647,0.8121519348850493,0.8832363679604681,0.7876566731660402,0.036549377551696134,0.026405170433228757,0.3295340946097309,25.0,22.0,Introvert,Intuitive,Thinking,Prospecting
1233,INTP,NT,0.610647976725734,0.49588207094918496,0.6599461809149244,0.696555368127195,0.25788377713134936,0.2614343563715688,0.26626358671215056,33.0,17.0,Introvert,Intuitive,Thinking,Prospecting
1234,INTP,NT,0.6755964645750172,0.604500657762715,0.7299754973932884,0.7875119617822248,0.12092006148061558,0.030587418777981094,0.30028831526372696,20.0,23.0,Introvert,Intuitive,Thinking,Prospecting
1235,INTP,NT,0.6505147193457165,0.48390368021240515,0.6412910211295638,0.7162593631768259,0.14420214938339798,0.18038071008068454,0.23970582741918298,19.0,7.0,Introvert,Intuitive,Thinking,Prospecting
1236,INTP,NT,0.5991748214758001,0.43711409395973155,0.8085696543158766,0.7956294343525103,0.10792250656034502,0.07089227871296128,0.28877870970449465,24.0,26.0,Introvert,Intuitive,Thinking,Prospecting
1237,INTP,NT,0.6837952922507274,0.5423945349952062,0.6839991720140757,0.7026139757511026,0.2379293598323807,0.19066343842937647,0.2722018717138592,27.0,23.0,Introvert,Intuitive,Thinking,Prospecting
1238,INTP,NT,0.7263554615181169,0.6108053691275168,0.652266611467605,0.7557250510718736,0.30638523973229725,0.0005153447009633522,0.24948590818889801,41.0,9.0,Introvert,Intuitive,Thinking,Prospecting
1239,INTP,NT,0.6918407828616768,0.5936097794822627,0.6606251293728006,0.7031127989082062,0.26902340568359817,0.23018919723686604,0.3076067602323755,29.0,21.0,Introvert,Intuitive,Thinking,Prospecting
1240,INTP,NT,0.6980534250198361,0.485771812080537,0.7523701097081349,0.7572802920491759,0.2070865151854188,0.32952444181057994,0.3113987493929818,25.0,25.0,Introvert,Intuitive,Thinking,Prospecting
1241,INTP,NT,0.6634911399100767,0.48294103547459255,0.6218878079072656,0.6828667497379299,0.2695219593563743,0.20528179327395008,0.2786137806581574,33.0,17.0,Introvert,Intuitive,Thinking,Prospecting
1242,INTP,NT,0.6768209468394606,0.5183173537871525,0.680128337818257,0.7619754007340787,0.16221524847942392,0.13433207227776756,0.3005233844327604,34.0,16.0,Introvert,Intuitive,Thinking,Prospecting
1243,INTP,NT,0.6142526131803182,0.496719850764934,0.7136203684537361,0.7333522399695627,0.1753117464005441,0.2553638952601503,0.2570393889860146,27.0,19.0,Introvert,Intuitive,Thinking,Prospecting
1244,INTP,NT,0.6486946008236673,0.5555175090170297,0.7365624784378666,0.7218253665516129,0.08931263858093128,0.1416061568026593,0.26045034528298805,16.0,5.0,Introvert,Intuitive,Thinking,Prospecting
1245,INTP,NT,0.5365985189103412,0.45317353787152437,0.6257193127716829,0.6763541322302373,0.29870063060680657,0.32022483163061266,0.2939106349558451,28.0,22.0,Introvert,Intuitive,Thinking,Prospecting
1246,INTP,NT,0.6411161068500396,0.7308173537871526,0.6716621817429104,0.637298997211179,0.15348735735063776,0.1636350005453554,0.29226793925623057,38.0,12.0,Introvert,Intuitive,Thinking,Prospecting
1247,INTP,NT,0.6979344088865379,0.5536457334611697,0.7155247360794866,0.7759424491329789,0.11130400740454445,0.1030597788765679,0.2565273173100558,21.0,29.0,Introvert,Intuitive,Thinking,Prospecting
1248,INTP,NT,0.6401639777836552,0.4771380632790029,0.630262885530946,0.7342036602215798,0.21185785308895627,0.036845242828576624,0.28792139041600967,30.0,20.0,Introvert,Intuitive,Thinking,Prospecting
1249,INTP,NT,0.6562073525522351,0.5230105465004794,0.7269882012005796,0.7011535038272118,0.16497588640940622,0.3209427289583712,0.26300217627204,26.0,24.0,Introvert,Intuitive,Thinking,Prospecting
1250,INTP,NT,0.7249748743718594,0.7286912751677854,0.7698406127095838,0.7957932599254619,0.19294782237230215,0.021259714815488093,0.31236398299749984,35.0,15.0,Introvert,Intuitive,Thinking,Prospecting
1251,INTP,NT,0.6270319207372897,0.403399033852054,0.6664092479658615,0.7128955421247595,0.15395087682512168,0.22262131710318403,0.2948274454698354,18.0,8.0,Introvert,Intuitive,Thinking,Prospecting
1252,INTP,NT,0.7061703253107644,0.5882454458293385,0.7188573794245499,0.7278041778629212,0.1841939502430888,0.25532511514270134,0.2536795784147387,29.0,21.0,Introvert,Intuitive,Thinking,Prospecting
1253,INTP,NT,0.7335202327426608,0.5392090124640461,0.6937901055682053,0.7735908542494907,0.23752598710307377,0.0756044333030358,0.23310691311098988,28.0,22.0,Introvert,Intuitive,Thinking,Prospecting
1254,INTP,NT,0.6880322665961386,0.4421045062320229,0.4186317532601946,0.6997437223272386,0.5962550092556805,0.004085019014724595,0.2138412100791971,37.0,13.0,Introvert,Intuitive,Thinking,Prospecting
1255,INTP,NT,0.7570140174556995,0.5878187919463088,0.6939350031049472,0.7340471810868773,0.13422273235826607,0.1790603840756226,0.30973806797402864,29.0,21.0,Introvert,Intuitive,Thinking,Prospecting
1256,INTP,NT,0.6987199153663052,0.5537464046021093,0.6491409646036017,0.7475462613693196,0.24560270550662142,0.09690054513724779,0.3140816191943597,38.0,12.0,Introvert,Intuitive,Thinking,Prospecting
1257,INTP,NT,0.7034250198360225,0.5625998721636306,0.5563685917339405,0.647293826448873,0.4103389443777674,0.22225519905471733,0.209388745336203,22.0,8.0,Introvert,Intuitive,Thinking,Prospecting
1258,INTP,NT,0.500367627611743,0.3505105465004794,0.9161250258745601,0.8235532461367625,0.06499567891942473,0.23940635011816036,0.3677659938009219,32.0,18.0,Introvert,Intuitive,Thinking,Prospecting
1259,INTP,NT,0.7457788944723618,0.3723777564717162,0.5281308217760299,0.6713254952488323,0.4066110864745011,0.00847580745319033,0.2958171212057626,40.0,10.0,Introvert,Intuitive,Thinking,Prospecting
1260,INTP,NT,0.761727056334303,0.7060546500479387,0.7278824259987581,0.7635188874101827,0.16280966048943227,0.07090344301036176,0.36695363881078424,28.0,22.0,Introvert,Intuitive,Thinking,Prospecting
1261,INTP,NT,0.6695318698756942,0.45361936720997126,0.6715885829940891,0.7010428174909278,0.19708035829315756,0.16818167848270002,0.2526077627696942,10.0,8.0,Introvert,Intuitive,Thinking,Prospecting
1262,INTP,NT,0.5306334303094419,0.419972435282838,0.5902504657420824,0.7063187845600472,0.1696525814194756,0.04816800763497546,0.20518708145732287,16.0,4.0,Introvert,Intuitive,Thinking,Prospecting
1263,INTP,NT,0.5496165035704841,0.38464046021093007,0.7128751811219208,0.7406824841133273,0.10307000549238188,0.035464846027994906,0.27742972080168343,26.0,24.0,Introvert,Intuitive,Thinking,Prospecting
1264,INTP,NT,0.761798466014282,0.5217929050814957,0.7811219209273442,0.7757793582038524,0.16392888382595244,0.3038505384475549,0.2496777558618457,16.0,9.0,Introvert,Intuitive,Thinking,Prospecting
1265,INTP,NT,0.6112668606188839,0.3602468839884948,0.4213413371972675,0.663037243616369,0.5897534530808196,0.04403957418651155,0.2591682204329762,44.0,6.0,Introvert,Intuitive,Thinking,Prospecting
1266,INTP,NT,0.6184375826500926,0.4475521332694152,0.6469286897122748,0.7564885296668955,0.1772456467788198,0.023237021223413926,0.2528679728295733,7.0,9.0,Introvert,Intuitive,Thinking,Prospecting
1267,INTP,NT,0.6819359957683153,0.5305821881325237,0.7062259941580994,0.745383061813371,0.22216073918870963,0.13638907228988661,0.2781491495752371,27.0,18.0,Introvert,Intuitive,Thinking,Prospecting
1268,INTP,NT,0.6438082517852421,0.5482478427612656,0.527944524943076,0.580256108139571,0.49031998209890365,0.6229739472095983,0.20756419402994022,29.0,21.0,Introvert,Intuitive,Thinking,Prospecting
1269,INTP,NT,0.6609780202953829,0.45943508099106833,0.7350553987950627,0.7527942861961169,0.18470083461720888,0.2787895060228285,0.3248157804808245,18.0,20.0,Introvert,Intuitive,Thinking,Prospecting
1270,INTP,NT,0.5180296217931765,0.49965484180249276,0.6537983854274477,0.6785764298005442,0.22706300534998683,0.24323841476095245,0.2787037092548515,32.0,18.0,Introvert,Intuitive,Thinking,Prospecting
1271,INTP,NT,0.7429463104998677,0.6000383509108342,0.6627820327054439,0.7513171881225047,0.2670057242824305,0.05836459501908744,0.24979166541765838,28.0,22.0,Introvert,Intuitive,Thinking,Prospecting
